locality,elev,month,day,year,cfb,temp,wd,rh,pcuring,ros,hfi,tfc0,sfl,bui,cfl,sfc0,dmc,sfc,bfc,tfc,isi,fire_occurrence,cfb_lag1,cfb_lag2,cfb_lag3,cfb_lag5,cfb_lag6,cfb_lag7,dmc_lag1,dmc_lag2,dmc_lag3,dmc_lag5,dmc_lag6,dmc_lag7,temp_lag1,temp_lag2,temp_lag3,temp_lag5,temp_lag6,temp_lag7,tfc_lag1,tfc_lag2,tfc_lag3,tfc_lag5,tfc_lag6,tfc_lag7,ros_lag1,ros_lag2,ros_lag3,ros_lag5,ros_lag6,ros_lag7,pcuring_lag1,pcuring_lag2,pcuring_lag3,pcuring_lag5,pcuring_lag6,pcuring_lag7,bfc_lag1,bfc_lag2,bfc_lag3,bfc_lag5,bfc_lag6,bfc_lag7,hfi_lag1,hfi_lag2,hfi_lag3,hfi_lag5,hfi_lag6,hfi_lag7
McLeod Lake,1203.0,7,9,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,10,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,11,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,12,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,13,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,14,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,15,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,16,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,17,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,18,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,19,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,20,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,21,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,22,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,23,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,24,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,25,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,26,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,27,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,28,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,29,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,30,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,7,31,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,1,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,2,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,3,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,4,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,5,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,6,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,7,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,8,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,9,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,10,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
McLeod Lake,1203.0,8,11,2023,0.0,-0.0560000017,110.0,88.0,60.0,0.0399999991,9.0,0.769999981,6.96132517,39.3059998,1.16283655,0.769999981,21.8490009,0.769999981,1.99579287,0.769999981,0.726000011,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,21.8490009,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,-0.0560000017,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.769999981,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,0.0399999991,60.0,60.0,60.0,60.0,60.0,60.0,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,1.99579287,9.0,9.0,9.0,9.0,9.0,9.0
